"ensembl_gene_id"	"gene_biotype"	"external_gene_name"
"ENSRNOG00000022012"	"protein_coding"	"Tnfrsf18"
"ENSRNOG00000022307"	"protein_coding"	"Acap3"
"ENSRNOG00000022354"	"protein_coding"	"Pusl1"
"ENSRNOG00000022417"	"protein_coding"	"Prickle3"
"ENSRNOG00000022455"	"protein_coding"	"Cptp"
"ENSRNOG00000022694"	"protein_coding"	"Plekhg5"
"ENSRNOG00000022939"	"protein_coding"	"Gpkow"
"ENSRNOG00000023008"	"protein_coding"	"Fam131c"
"ENSRNOG00000023094"	"protein_coding"	"RGD1561661"
"ENSRNOG00000023112"	"protein_coding"	"LOC500594"
"ENSRNOG00000023152"	"protein_coding"	"Tmem201"
"ENSRNOG00000023163"	"processed_pseudogene"	"AABR07037058.1"
"ENSRNOG00000023187"	"protein_coding"	"RGD1565685"
"ENSRNOG00000023261"	"protein_coding"	"Ube2q2l"
"ENSRNOG00000023346"	"protein_coding"	"Cplane2"
"ENSRNOG00000023383"	"protein_coding"	"Ddx3x"
"ENSRNOG00000023452"	"protein_coding"	"AABR07050449.1"
"ENSRNOG00000023627"	"protein_coding"	"Cfap74"
"ENSRNOG00000024012"	"protein_coding"	"Pex10"
"ENSRNOG00000024053"	"protein_coding"	"AC141028.1"
"ENSRNOG00000024138"	"protein_coding"	"Dusp21"
"ENSRNOG00000024139"	"protein_coding"	"LOC100911456"
"ENSRNOG00000024526"	"protein_coding"	"Ttc34"
"ENSRNOG00000024707"	"protein_coding"	"Tp73"
"ENSRNOG00000024796"	"protein_coding"	"Lrrc47"
"ENSRNOG00000024801"	"protein_coding"	"Slc35a2"
"ENSRNOG00000025000"	"protein_coding"	"Cep104"
"ENSRNOG00000025030"	"protein_coding"	"Dffb"
"ENSRNOG00000025034"	"protein_coding"	"RGD1304567"
"ENSRNOG00000025156"	"protein_coding"	"LOC100911130"
"ENSRNOG00000025261"	"protein_coding"	"LOC691254"
"ENSRNOG00000025428"	"protein_coding"	"Rp2"
"ENSRNOG00000025534"	"protein_coding"	"Gata1"
"ENSRNOG00000025811"	"protein_coding"	"Cfp"
"ENSRNOG00000026447"	"protein_coding"	"Disp3"
"ENSRNOG00000026613"	"protein_coding"	"Aadacl3"
"ENSRNOG00000026782"	"protein_coding"	"RGD1308878"
"ENSRNOG00000026840"	"protein_coding"	"Thap3"
"ENSRNOG00000027000"	"protein_coding"	"Pramef25"
"ENSRNOG00000027142"	"protein_coding"	"Oog1"
"ENSRNOG00000027278"	"protein_coding"	"Pramef8"
"ENSRNOG00000027328"	"protein_coding"	"Pramef27"
"ENSRNOG00000027694"	"processed_pseudogene"	"AABR07050545.1"
"ENSRNOG00000027767"	"protein_coding"	"Slc38a5"
"ENSRNOG00000027850"	"protein_coding"	"AABR07037173.1"
"ENSRNOG00000028033"	"protein_coding"	"Smptb"
"ENSRNOG00000028064"	"protein_coding"	"Fhad1"
"ENSRNOG00000028611"	"processed_pseudogene"	"AABR07037203.1"
"ENSRNOG00000028993"	"protein_coding"	"LOC102555453"
"ENSRNOG00000029079"	"protein_coding"	"Hspb7"
"ENSRNOG00000029778"	"protein_coding"	"Maob"
"ENSRNOG00000030055"	"protein_coding"	"Vamp3"
"ENSRNOG00000030417"	"protein_coding"	"LOC302576"
"ENSRNOG00000030447"	"protein_coding"	"AC105662.1"
"ENSRNOG00000030596"	"protein_coding"	"LOC100359951"
"ENSRNOG00000030619"	"protein_coding"	"Foxr2"
"ENSRNOG00000030819"	"processed_pseudogene"	"AABR07036974.1"
"ENSRNOG00000030868"	"protein_coding"	"AABR07037307.1"
"ENSRNOG00000031058"	"protein_coding"	"Was"
"ENSRNOG00000031286"	"protein_coding"	"LOC100909485"
"ENSRNOG00000031641"	"protein_coding"	"LOC108351058"
"ENSRNOG00000032522"	"protein_coding"	"B630019K06Rik"
"ENSRNOG00000032803"	"protein_coding"	"Rpl21"
"ENSRNOG00000033522"	"protein_coding"	"Prdm2"
"ENSRNOG00000033556"	"protein_coding"	"Spen"
"ENSRNOG00000033722"	"protein_coding"	"Rnf207"
"ENSRNOG00000033792"	"protein_coding"	"RGD1565622"
"ENSRNOG00000033916"	"protein_coding"	"AC141489.1"
"ENSRNOG00000034120"	"protein_coding"	"Spin2a"
"ENSRNOG00000034240"	"protein_coding"	"Bcor"
"ENSRNOG00000035508"	"miRNA"	"Mir200b"
"ENSRNOG00000035581"	"miRNA"	"Mir222"
"ENSRNOG00000035595"	"miRNA"	"Mir429"
"ENSRNOG00000035623"	"miRNA"	"Mir34a"
"ENSRNOG00000035631"	"miRNA"	"Mir221"
"ENSRNOG00000035650"	"miRNA"	"Mir3548"
"ENSRNOG00000035652"	"miRNA"	"Mir188"
"ENSRNOG00000036245"	"miRNA"	"Mir532"
"ENSRNOG00000036262"	"miRNA"	"Mir500"
"ENSRNOG00000036268"	"miRNA"	"Mir362"
"ENSRNOG00000036567"	"miRNA"	"Mir3560"
"ENSRNOG00000036568"	"miRNA"	"AABR07037073.2"
"ENSRNOG00000036569"	"miRNA"	"Gm24462"
"ENSRNOG00000036856"	"pseudogene"	"AC097183.1"
"ENSRNOG00000036869"	"protein_coding"	"Tmem88b"
"ENSRNOG00000036876"	"protein_coding"	"Faap20"
"ENSRNOG00000036942"	"protein_coding"	"Tnfrsf9"
"ENSRNOG00000036951"	"protein_coding"	"Slc2a7"
"ENSRNOG00000037027"	"protein_coding"	"LOC691196"
"ENSRNOG00000037030"	"protein_coding"	"Aadacl4"
"ENSRNOG00000037035"	"protein_coding"	"Pramef12"
"ENSRNOG00000037079"	"protein_coding"	"Padi6"
"ENSRNOG00000038970"	"processed_transcript"	"AABR07037410.1"
"ENSRNOG00000039057"	"protein_coding"	"Klf8"
"ENSRNOG00000039063"	"protein_coding"	"LOC681355"
"ENSRNOG00000039305"	"protein_coding"	"AABR07037250.1"
"ENSRNOG00000039323"	"protein_coding"	"Dgkk"
"ENSRNOG00000039496"	"protein_coding"	"Plp2"
"ENSRNOG00000039544"	"protein_coding"	"Kcnd1"
"ENSRNOG00000039571"	"protein_coding"	"Glod5"
"ENSRNOG00000039576"	"protein_coding"	"Suv39h1l1"
"ENSRNOG00000039587"	"protein_coding"	"Wdr13"
"ENSRNOG00000039615"	"protein_coding"	"LOC102552474"
"ENSRNOG00000039666"	"protein_coding"	"Srpx"
"ENSRNOG00000039726"	"protein_coding"	"LOC307727"
"ENSRNOG00000039759"	"protein_coding"	"Gpr34"
"ENSRNOG00000039762"	"protein_coding"	"Gpr82"
"ENSRNOG00000039837"	"protein_coding"	"Jade3"
"ENSRNOG00000041579"	"miRNA"	"AABR07050445.1"
"ENSRNOG00000041877"	"rRNA"	"RF00001"
"ENSRNOG00000042032"	"pseudogene"	"AC134160.1"
"ENSRNOG00000042062"	"pseudogene"	"AC105662.2"
"ENSRNOG00000042211"	"protein_coding"	"Tmem240"
"ENSRNOG00000042235"	"protein_coding"	"AC130035.1"
"ENSRNOG00000042470"	"protein_coding"	"Eras"
"ENSRNOG00000042808"	"protein_coding"	"RGD1559644"
"ENSRNOG00000042820"	"protein_coding"	"Pramef17"
"ENSRNOG00000043039"	"protein_coding"	"LOC691162"
"ENSRNOG00000043193"	"protein_coding"	"Smim1"
"ENSRNOG00000043331"	"protein_coding"	"Ankrd65"
"ENSRNOG00000044599"	"miRNA"	"AABR07050253.1"
"ENSRNOG00000044968"	"rRNA"	"RF00001"
"ENSRNOG00000045061"	"miRNA"	"AABR07050457.1"
"ENSRNOG00000045586"	"miRNA"	"AABR07073186.1"
"ENSRNOG00000045622"	"protein_coding"	"Spaca5"
"ENSRNOG00000045894"	"miRNA"	"AABR07036972.1"
"ENSRNOG00000045913"	"protein_coding"	"Prdm16"
"ENSRNOG00000046021"	"protein_coding"	"LOC108348172"
"ENSRNOG00000046042"	"protein_coding"	"Ndp"
"ENSRNOG00000046053"	"protein_coding"	"Nudt11"
"ENSRNOG00000046063"	"processed_pseudogene"	"AABR07036920.1"
"ENSRNOG00000046115"	"miRNA"	"Mir6332"
"ENSRNOG00000046227"	"protein_coding"	"Tprg1l"
"ENSRNOG00000046397"	"miRNA"	"AC130624.1"
"ENSRNOG00000046424"	"protein_coding"	"Mfn2"
"ENSRNOG00000046447"	"protein_coding"	"LOC100911485"
"ENSRNOG00000046469"	"protein_coding"	"Zfp300"
"ENSRNOG00000046532"	"miRNA"	"AABR07037347.1"
"ENSRNOG00000046702"	"protein_coding"	"AABR07036698.1"
"ENSRNOG00000046803"	"protein_coding"	"Arhgef16"
"ENSRNOG00000046923"	"miRNA"	"Mir6215"
"ENSRNOG00000047132"	"protein_coding"	"Zfp182"
"ENSRNOG00000047165"	"protein_coding"	"Fgd1"
"ENSRNOG00000047281"	"protein_coding"	"LOC108348065"
"ENSRNOG00000047614"	"rRNA"	"RF00001"
"ENSRNOG00000047663"	"protein_coding"	"LOC108348091"
"ENSRNOG00000047760"	"miRNA"	"AC135674.1"
"ENSRNOG00000047911"	"protein_coding"	"Miip"
"ENSRNOG00000047967"	"protein_coding"	"Arhgef19"
"ENSRNOG00000048063"	"miRNA"	"AC098157.1"
"ENSRNOG00000048303"	"miRNA"	"AABR07037270.1"
"ENSRNOG00000048318"	"protein_coding"	"AABR07037161.1"
"ENSRNOG00000048396"	"protein_coding"	"LOC108348138"
"ENSRNOG00000048500"	"miRNA"	"AABR07036964.1"
"ENSRNOG00000048573"	"protein_coding"	"Nudt10"
"ENSRNOG00000048613"	"protein_coding"	"Timm17b"
"ENSRNOG00000048616"	"protein_coding"	"AABR07050637.1"
"ENSRNOG00000048738"	"protein_coding"	"Hdac6"
"ENSRNOG00000048839"	"miRNA"	"AABR07036780.1"
"ENSRNOG00000048893"	"miRNA"	"AABR07050600.1"
"ENSRNOG00000048990"	"protein_coding"	"AABR07037356.1"
"ENSRNOG00000049175"	"pseudogene"	"AABR07037395.1"
"ENSRNOG00000049427"	"protein_coding"	"AABR07036711.1"
"ENSRNOG00000049449"	"rRNA"	"RF00001"
"ENSRNOG00000049959"	"protein_coding"	"Igsf21"
"ENSRNOG00000050089"	"protein_coding"	"RGD1563334"
"ENSRNOG00000050137"	"protein_coding"	"Ajap1"
"ENSRNOG00000050535"	"protein_coding"	"RragB"
"ENSRNOG00000050636"	"protein_coding"	"Arhgef10l"
"ENSRNOG00000050867"	"pseudogene"	"AABR07050530.1"
"ENSRNOG00000050976"	"pseudogene"	"AABR07050354.1"
"ENSRNOG00000051225"	"processed_pseudogene"	"AABR07050304.1"
"ENSRNOG00000051524"	"snRNA"	"RF00003"
"ENSRNOG00000051858"	"protein_coding"	"AC120727.1"
"ENSRNOG00000051876"	"lincRNA"	"AABR07050393.1"
"ENSRNOG00000052368"	"protein_coding"	"Clcnka"
"ENSRNOG00000052409"	"protein_coding"	"AABR07050317.1"
"ENSRNOG00000052537"	"lincRNA"	"AABR07050265.1"
"ENSRNOG00000052559"	"protein_coding"	"AABR07037395.2"
"ENSRNOG00000052581"	"protein_coding"	"LOC102552805"
"ENSRNOG00000052635"	"snoRNA"	"RF00091"
"ENSRNOG00000052721"	"protein_coding"	"Kdm6a"
"ENSRNOG00000052762"	"snRNA"	"RF00026"
"ENSRNOG00000052811"	"protein_coding"	"AABR07050543.1"
"ENSRNOG00000052813"	"lincRNA"	"AC141028.3"
"ENSRNOG00000052909"	"protein_coding"	"AABR07036746.1"
"ENSRNOG00000052951"	"misc_RNA"	"RF00019"
"ENSRNOG00000053174"	"lincRNA"	"AABR07050482.1"
"ENSRNOG00000053216"	"snRNA"	"RF00026"
"ENSRNOG00000053418"	"snoRNA"	"RF00406"
"ENSRNOG00000053592"	"pseudogene"	"AABR07050646.1"
"ENSRNOG00000053597"	"lincRNA"	"AABR07050274.1"
"ENSRNOG00000053806"	"ribozyme"	"RF00009"
"ENSRNOG00000053827"	"pseudogene"	"AABR07037058.2"
"ENSRNOG00000053942"	"protein_coding"	"Pramef20"
"ENSRNOG00000054155"	"TEC"	"AC120594.1"
"ENSRNOG00000054302"	"lincRNA"	"AABR07050423.1"
"ENSRNOG00000054390"	"lincRNA"	"AABR07050283.1"
"ENSRNOG00000054412"	"snRNA"	"RF00026"
"ENSRNOG00000054488"	"protein_coding"	"LOC500584"
"ENSRNOG00000054528"	"snoRNA"	"RF00554"
"ENSRNOG00000054558"	"lincRNA"	"AABR07050336.1"
"ENSRNOG00000054596"	"lincRNA"	"AABR07036679.1"
"ENSRNOG00000054768"	"lincRNA"	"AABR07050487.1"
"ENSRNOG00000054998"	"snoRNA"	"RF00398"
"ENSRNOG00000055061"	"lincRNA"	"AABR07050391.1"
"ENSRNOG00000055071"	"lincRNA"	"AABR07050415.1"
"ENSRNOG00000055212"	"lincRNA"	"AABR07037151.1"
"ENSRNOG00000055340"	"protein_coding"	"Ski"
"ENSRNOG00000055364"	"pseudogene"	"AC141028.4"
"ENSRNOG00000055487"	"miRNA"	"AC120241.1"
"ENSRNOG00000055715"	"lincRNA"	"AC094126.1"
"ENSRNOG00000055770"	"protein_coding"	"AABR07050399.1"
"ENSRNOG00000055828"	"miRNA"	"AABR07050593.1"
"ENSRNOG00000055931"	"lincRNA"	"AC130035.2"
"ENSRNOG00000056253"	"snRNA"	"RF00026"
"ENSRNOG00000056358"	"protein_coding"	"Ccdc27"
"ENSRNOG00000056374"	"protein_coding"	"AC097784.1"
"ENSRNOG00000056398"	"protein_coding"	"AABR07036855.1"
"ENSRNOG00000056452"	"snRNA"	"RF00026"
"ENSRNOG00000056547"	"snRNA"	"RF00004"
"ENSRNOG00000056635"	"snRNA"	"RF00003"
"ENSRNOG00000056673"	"snRNA"	"RF00026"
"ENSRNOG00000056723"	"lincRNA"	"LOC108351063"
"ENSRNOG00000056858"	"snRNA"	"RF00026"
"ENSRNOG00000056906"	"snoRNA"	"RF00406"
"ENSRNOG00000057085"	"lincRNA"	"AABR07050288.1"
"ENSRNOG00000057101"	"lincRNA"	"AABR07050652.1"
"ENSRNOG00000057128"	"protein_coding"	"AABR07050561.1"
"ENSRNOG00000057147"	"protein_coding"	"Praf2"
"ENSRNOG00000057223"	"misc_RNA"	"RF00019"
"ENSRNOG00000057227"	"protein_coding"	"LOC100363372"
"ENSRNOG00000057262"	"lincRNA"	"AABR07050321.1"
"ENSRNOG00000057374"	"snRNA"	"RF00026"
"ENSRNOG00000057386"	"misc_RNA"	"RF00100"
"ENSRNOG00000057626"	"protein_coding"	"Kif1b"
"ENSRNOG00000057838"	"snRNA"	"RF00003"
"ENSRNOG00000058015"	"snRNA"	"RF00026"
"ENSRNOG00000058059"	"protein_coding"	"AABR07037112.1"
"ENSRNOG00000058184"	"lincRNA"	"AABR07037149.1"
"ENSRNOG00000058186"	"protein_coding"	"Errfi1"
"ENSRNOG00000058247"	"miRNA"	"AC094126.2"
"ENSRNOG00000058404"	"snRNA"	"RF00026"
"ENSRNOG00000058695"	"protein_coding"	"AABR07050391.2"
"ENSRNOG00000058703"	"snoRNA"	"RF00568"
"ENSRNOG00000058885"	"miRNA"	"AC097183.2"
"ENSRNOG00000058969"	"snRNA"	"RF00026"
"ENSRNOG00000059000"	"snoRNA"	"RF00156"
"ENSRNOG00000059002"	"lincRNA"	"AABR07050466.1"
"ENSRNOG00000059071"	"lincRNA"	"AABR07050648.1"
"ENSRNOG00000059160"	"protein_coding"	"AABR07050399.2"
"ENSRNOG00000059172"	"misc_RNA"	"RF00100"
"ENSRNOG00000059355"	"snRNA"	"RF00026"
"ENSRNOG00000059428"	"protein_coding"	"AABR07050484.1"
"ENSRNOG00000059655"	"protein_coding"	"RGD1564855"
"ENSRNOG00000059686"	"snoRNA"	"RF00412"
"ENSRNOG00000059720"	"protein_coding"	"Syp"
"ENSRNOG00000059740"	"protein_coding"	"Fthl17c"
"ENSRNOG00000059798"	"snRNA"	"RF00026"
"ENSRNOG00000059917"	"snRNA"	"RF00026"
"ENSRNOG00000060118"	"snRNA"	"RF00026"
"ENSRNOG00000060181"	"protein_coding"	"AABR07050321.2"
"ENSRNOG00000060234"	"snRNA"	"RF00026"
"ENSRNOG00000060291"	"processed_pseudogene"	"AABR07036723.1"
"ENSRNOG00000060358"	"snoRNA"	"RF00091"
"ENSRNOG00000060368"	"misc_RNA"	"RF00100"
"ENSRNOG00000060458"	"snoRNA"	"RF00560"
"ENSRNOG00000060484"	"lincRNA"	"AABR07037104.1"
"ENSRNOG00000060712"	"snoRNA"	"RF00561"
"ENSRNOG00000060851"	"pseudogene"	"AC105662.3"
"ENSRNOG00000060917"	"protein_coding"	"AABR07050298.1"
"ENSRNOG00000060946"	"protein_coding"	"LOC100910506"
"ENSRNOG00000061177"	"snoRNA"	"RF00560"
"ENSRNOG00000061263"	"lincRNA"	"AABR07050283.2"
"ENSRNOG00000061404"	"lincRNA"	"AABR07050484.2"
"ENSRNOG00000061673"	"snRNA"	"RF00003"
"ENSRNOG00000061876"	"protein_coding"	"Iffo2"
"ENSRNOG00000000165"	"protein_coding"	"Pfkfb1"
"ENSRNOG00000000166"	"protein_coding"	"Apex2"
"ENSRNOG00000000167"	"protein_coding"	"Alas2"
"ENSRNOG00000002537"	"protein_coding"	"Wnk3"
"ENSRNOG00000002565"	"processed_transcript"	"Taf1"
"ENSRNOG00000002708"	"protein_coding"	"Phf8"
"ENSRNOG00000002767"	"protein_coding"	"Dlg3"
"ENSRNOG00000002800"	"protein_coding"	"Gdpd2"
"ENSRNOG00000002838"	"protein_coding"	"Pdzd11"
"ENSRNOG00000002904"	"protein_coding"	"Arr3"
"ENSRNOG00000002953"	"protein_coding"	"P2ry4"
"ENSRNOG00000003030"	"protein_coding"	"Awat2"
"ENSRNOG00000003035"	"processed_pseudogene"	"AABR07039146.1"
"ENSRNOG00000003049"	"protein_coding"	"Hsd17b10"
"ENSRNOG00000003062"	"processed_pseudogene"	"AABR07039218.1"
"ENSRNOG00000003063"	"protein_coding"	"Phka1"
"ENSRNOG00000003081"	"protein_coding"	"Ribc1"
"ENSRNOG00000003110"	"protein_coding"	"Mageb5"
"ENSRNOG00000003115"	"processed_pseudogene"	"AABR07038761.1"
"ENSRNOG00000003122"	"protein_coding"	"Hdac8"
"ENSRNOG00000003139"	"protein_coding"	"Smc1a"
"ENSRNOG00000003189"	"protein_coding"	"Cited1"
"ENSRNOG00000003201"	"protein_coding"	"Rps4x"
"ENSRNOG00000003208"	"protein_coding"	"Ercc6l"
"ENSRNOG00000003305"	"protein_coding"	"Cxcr3"
"ENSRNOG00000003313"	"protein_coding"	"Glra2"
"ENSRNOG00000003342"	"protein_coding"	"AABR07037798.1"
"ENSRNOG00000003345"	"processed_pseudogene"	"AABR07038690.1"
"ENSRNOG00000003346"	"protein_coding"	"Fancb"
"ENSRNOG00000003350"	"protein_coding"	"Mospd2"
"ENSRNOG00000003359"	"protein_coding"	"Ogt"
"ENSRNOG00000003452"	"protein_coding"	"Asb11"
"ENSRNOG00000003531"	"protein_coding"	"LOC685789"
"ENSRNOG00000003533"	"protein_coding"	"Clcn4"
"ENSRNOG00000003543"	"protein_coding"	"Gpr143"
"ENSRNOG00000003554"	"protein_coding"	"Piga"
"ENSRNOG00000003587"	"protein_coding"	"Vegfd"
"ENSRNOG00000003588"	"protein_coding"	"AABR07037960.1"
"ENSRNOG00000003596"	"protein_coding"	"Itgb1bp2"
"ENSRNOG00000003613"	"protein_coding"	"Mid1"
"ENSRNOG00000003643"	"protein_coding"	"Tab3"
"ENSRNOG00000003674"	"protein_coding"	"Pir"
"ENSRNOG00000003675"	"protein_coding"	"Ptchd1"
"ENSRNOG00000003686"	"protein_coding"	"Tbl1x"
"ENSRNOG00000003688"	"protein_coding"	"4933400A11Rik"
"ENSRNOG00000003689"	"protein_coding"	"Nono"
"ENSRNOG00000003705"	"protein_coding"	"Bmx"
"ENSRNOG00000003707"	"protein_coding"	"Zmym3"
"ENSRNOG00000003713"	"protein_coding"	"Pbsn"
"ENSRNOG00000003726"	"protein_coding"	"Scml2"
"ENSRNOG00000003742"	"protein_coding"	"Cdkl5"
"ENSRNOG00000003746"	"protein_coding"	"Gjb1"
"ENSRNOG00000003748"	"protein_coding"	"RGD1565785"
"ENSRNOG00000003763"	"protein_coding"	"Prdx4"
"ENSRNOG00000003765"	"protein_coding"	"Nr0b1"
"ENSRNOG00000003782"	"protein_coding"	"Acot9"
"ENSRNOG00000003783"	"protein_coding"	"Fthl17e"
"ENSRNOG00000003809"	"protein_coding"	"Sat1"
"ENSRNOG00000003812"	"protein_coding"	"Nlgn3"
"ENSRNOG00000003836"	"protein_coding"	"Fam47a"
"ENSRNOG00000003848"	"protein_coding"	"Med12"
"ENSRNOG00000003860"	"protein_coding"	"AABR07038250.1"
"ENSRNOG00000003883"	"protein_coding"	"LOC317456"
"ENSRNOG00000003949"	"protein_coding"	"AABR07037995.1"
"ENSRNOG00000003954"	"protein_coding"	"Il2rg"
"ENSRNOG00000003956"	"protein_coding"	"Arhgap6"
"ENSRNOG00000003960"	"protein_coding"	"Cltrn"
"ENSRNOG00000003965"	"protein_coding"	"Amelx"
"ENSRNOG00000004016"	"protein_coding"	"Msl3"
"ENSRNOG00000004036"	"protein_coding"	"Snx12"
"ENSRNOG00000004118"	"protein_coding"	"Frmpd4"
"ENSRNOG00000004120"	"protein_coding"	"RGD1565844"
"ENSRNOG00000004124"	"protein_coding"	"Grpr"
"ENSRNOG00000004133"	"protein_coding"	"Slc7a3"
"ENSRNOG00000004160"	"protein_coding"	"Prps2"
"ENSRNOG00000004197"	"protein_coding"	"Asb12"
"ENSRNOG00000004222"	"protein_coding"	"S100g"
"ENSRNOG00000004249"	"protein_coding"	"Tlr7"
"ENSRNOG00000004257"	"protein_coding"	"Ctps2"
"ENSRNOG00000004275"	"protein_coding"	"Egfl6"
"ENSRNOG00000004304"	"protein_coding"	"Syap1"
"ENSRNOG00000004319"	"processed_pseudogene"	"AABR07038019.1"
"ENSRNOG00000004322"	"protein_coding"	"Sh3kbp1"
"ENSRNOG00000004531"	"protein_coding"	"Tceanc"
"ENSRNOG00000004574"	"protein_coding"	"Ofd1"
"ENSRNOG00000004613"	"protein_coding"	"Gpm6b"
"ENSRNOG00000004971"	"protein_coding"	"Txlng"
"ENSRNOG00000005135"	"protein_coding"	"Bclaf3"
"ENSRNOG00000005157"	"protein_coding"	"Rbbp7"
"ENSRNOG00000005176"	"protein_coding"	"Map7d2"
"ENSRNOG00000005624"	"protein_coding"	"Zfx"
"ENSRNOG00000005639"	"protein_coding"	"Ar"
"ENSRNOG00000005736"	"protein_coding"	"Eif1ax"
"ENSRNOG00000006515"	"protein_coding"	"Klhl15"
"ENSRNOG00000006632"	"protein_coding"	"Rps6ka3"
"ENSRNOG00000006642"	"protein_coding"	"Yipf6"
"ENSRNOG00000006670"	"protein_coding"	"Rai2"
"ENSRNOG00000006756"	"protein_coding"	"Maged1"
"ENSRNOG00000006877"	"protein_coding"	"Efnb1"
"ENSRNOG00000007014"	"protein_coding"	"Cnksr2"
"ENSRNOG00000007495"	"protein_coding"	"Smpx"
"ENSRNOG00000007644"	"protein_coding"	"Mbtps2"
"ENSRNOG00000007688"	"protein_coding"	"Sms"
"ENSRNOG00000007733"	"processed_transcript"	"Arhgef9"
"ENSRNOG00000007984"	"protein_coding"	"Amer1"
"ENSRNOG00000011508"	"protein_coding"	"Zc3h12b"
"ENSRNOG00000012294"	"protein_coding"	"Heph"
"ENSRNOG00000012358"	"protein_coding"	"Pcyt1b"
"ENSRNOG00000012513"	"protein_coding"	"Pdk3"
"ENSRNOG00000012995"	"protein_coding"	"Gpr165"
"ENSRNOG00000013018"	"protein_coding"	"Eda2r"
"ENSRNOG00000013322"	"protein_coding"	"Pola1"
"ENSRNOG00000021547"	"protein_coding"	"Pgr15l"
"ENSRNOG00000021694"	"lincRNA"	"AABR07038986.1"
"ENSRNOG00000021748"	"protein_coding"	"Las1l"
"ENSRNOG00000022607"	"unprocessed_pseudogene"	"AABR07038926.1"
"ENSRNOG00000022806"	"protein_coding"	"Mageb4"
"ENSRNOG00000022848"	"protein_coding"	"MGC114483"
"ENSRNOG00000022855"	"processed_pseudogene"	"AABR07039112.1"
"ENSRNOG00000023440"	"protein_coding"	"Phex"
"ENSRNOG00000023879"	"processed_pseudogene"	"AABR07039133.1"
"ENSRNOG00000024250"	"protein_coding"	"Wwc3"
"ENSRNOG00000024271"	"protein_coding"	"Samt4"
"ENSRNOG00000024298"	"protein_coding"	"LOC685762"
"ENSRNOG00000024322"	"protein_coding"	"Shroom2"
"ENSRNOG00000024350"	"protein_coding"	"Cldn34a"
"ENSRNOG00000024479"	"protein_coding"	"Klhl34"
"ENSRNOG00000024763"	"pseudogene"	"LOC685431"
"ENSRNOG00000025200"	"protein_coding"	"LOC102553785"
"ENSRNOG00000025211"	"protein_coding"	"LOC100361265"
"ENSRNOG00000025290"	"protein_coding"	"AABR07038029.1"
"ENSRNOG00000025383"	"protein_coding"	"Pdha1"
"ENSRNOG00000025637"	"protein_coding"	"Saxol1"
"ENSRNOG00000025672"	"protein_coding"	"Tex11"
"ENSRNOG00000025910"	"protein_coding"	"Hccs"
"ENSRNOG00000026044"	"protein_coding"	"Prrg1"
"ENSRNOG00000026157"	"protein_coding"	"Pnpla4"
"ENSRNOG00000026231"	"protein_coding"	"Awat1"
"ENSRNOG00000026267"	"protein_coding"	"Igbp1"
"ENSRNOG00000026351"	"protein_coding"	"Cldn34e"
"ENSRNOG00000026573"	"protein_coding"	"Ophn1"
"ENSRNOG00000026617"	"processed_pseudogene"	"AABR07039092.1"
"ENSRNOG00000026697"	"protein_coding"	"AABR07038837.1"
"ENSRNOG00000026969"	"protein_coding"	"RGD1564836"
"ENSRNOG00000027239"	"protein_coding"	"AABR07037800.1"
"ENSRNOG00000027331"	"protein_coding"	"Ppef1"
"ENSRNOG00000028179"	"processed_pseudogene"	"AABR07038552.1"
"ENSRNOG00000028202"	"lincRNA"	"AABR07038676.1"
"ENSRNOG00000028880"	"protein_coding"	"AABR07038913.1"
"ENSRNOG00000029005"	"processed_pseudogene"	"AABR07038561.1"
"ENSRNOG00000029010"	"protein_coding"	"Samt3"
"ENSRNOG00000029038"	"protein_coding"	"Gemin8"
"ENSRNOG00000029158"	"protein_coding"	"LOC100362173"
"ENSRNOG00000029330"	"protein_coding"	"Car5b"
"ENSRNOG00000029408"	"protein_coding"	"Mageb16"
"ENSRNOG00000029559"	"processed_pseudogene"	"AABR07038788.1"
"ENSRNOG00000029663"	"protein_coding"	"Il1rapl1"
"ENSRNOG00000029935"	"protein_coding"	"AABR07038981.1"
"ENSRNOG00000030048"	"processed_transcript"	"AABR07038355.1"
"ENSRNOG00000030118"	"protein_coding"	"Msn"
"ENSRNOG00000030228"	"pseudogene"	"LOC688932"
"ENSRNOG00000030346"	"processed_pseudogene"	"AABR07038766.1"
"ENSRNOG00000030418"	"protein_coding"	"Tmem47"
"ENSRNOG00000030434"	"protein_coding"	"Rs1"
"ENSRNOG00000030443"	"protein_coding"	"Rab9a"
"ENSRNOG00000030759"	"protein_coding"	"Nhs"
"ENSRNOG00000030999"	"protein_coding"	"AABR07037412.1"
"ENSRNOG00000031517"	"processed_pseudogene"	"AABR07039133.2"
"ENSRNOG00000031555"	"protein_coding"	"LOC685747"
"ENSRNOG00000031665"	"protein_coding"	"Ace2"
"ENSRNOG00000031719"	"processed_pseudogene"	"AABR07038712.1"
"ENSRNOG00000031906"	"processed_pseudogene"	"AABR07037510.1"
"ENSRNOG00000032038"	"lincRNA"	"RGD1564534"
"ENSRNOG00000032132"	"protein_coding"	"AABR07037998.1"
"ENSRNOG00000032208"	"protein_coding"	"Eda"
"ENSRNOG00000032361"	"processed_pseudogene"	"AABR07038798.1"
"ENSRNOG00000032472"	"protein_coding"	"Adgrg2"
"ENSRNOG00000032487"	"protein_coding"	"Sts"
